endTime,artistName,trackName,msPlayed
2022-05-03 01:11,安唯綾,Come Back My Love,1216
2022-05-03 01:11,Jackson Wang,過 (Should've Let Go),4565
2022-05-03 01:11,S.H.E,中国话,960
2022-05-03 01:12,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,2730
2022-05-03 01:12,小潘潘,學貓叫(Remix版),746
2022-05-03 01:15,China songs,When I Was Eighteen,182508
2022-05-03 01:18,S.H.E,Ring Ring Ring,228653
2022-05-03 01:22,NSZX,Yume To Hazakura - Chinese,218870
2022-05-03 01:24,Michael Wong,約定 - 2016 Live Version,126184
2022-05-03 22:09,Michael Wong,約定 - 2016 Live Version,2922
2022-05-03 22:13,Gao Qiuzi,[Wen Qing] woodland,233863
2022-05-03 22:16,徐艺洋,Super Power,189054
2022-05-03 22:21,唐嫣,天赋,277469
2022-05-03 22:24,音阙诗听,芒种,216000
2022-05-03 22:28,Hua Chen Yu,異類,208013
2022-05-03 22:32,Jay Chou,青花瓷,237346
2022-05-03 22:37,Jay Chou,髮如雪,299626
2022-05-03 22:41,Priscilla Chan,飄雪,236960
2022-05-03 22:45,Hebe Tien,小幸運,265521
2022-05-03 22:49,莫宰羊,未接來電,238006
2022-05-03 22:54,Kit Chan,喜欢你,136860
2022-05-04 01:19,Kit Chan,喜欢你,129060
2022-05-04 01:23,傲七爺,是想你的聲音啊,234811
2022-05-04 01:27,吴亦凡,大碗宽面,221495
2022-05-04 01:30,連淮偉,愛是,197045
2022-05-04 01:34,徐紫茵,Say Yes,234269
2022-05-04 01:36,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,89061
2022-05-04 01:36,Sue,時候,533
2022-05-04 01:36,黃冠筑,Ten Years of Hits - Mandarin Version,896
2022-05-04 01:40,黃冠筑,Ten Years of Hits - Mandarin Version,273750
2022-05-04 01:44,Sue,時候,247139
2022-05-04 01:48,新乐尘符,123我爱你,199530
2022-05-04 01:51,Lu Han,咖啡 (LH x KW),194683
2022-05-04 01:56,周深,大魚 - 唱片版,317597
2022-05-04 02:01,Rachel Liang,那女孩對我說,268875
2022-05-04 02:05,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,253133
2022-05-04 02:09,Silence Wang,有点甜,235200
2022-05-04 02:13,Baozhai Mezhong,四季予你,248917
2022-05-04 02:17,China songs,Never Stop,211022
2022-05-04 02:21,周深,[Xue Yang] Huang Cheng Du,259178
2022-05-04 02:25,China songs,Never Stop,211022
2022-05-04 02:29,Kit Chan,喜欢你,265906
2022-05-04 02:32,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-05-04 02:37,Twins,老鼠愛大米,262480
2022-05-04 02:40,音阙诗听,芒种,216000
2022-05-04 02:41,小星星Aurora,坠落星空,22218
2022-05-04 22:45,Jay Chou,安靜,334240
2022-05-04 22:49,Ice Paper,心如止水,243750
2022-05-04 22:54,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,1024
2022-05-04 22:54,安唯綾,Come Back My Love,10082
2022-05-04 22:54,G.E.M.,我的秘密 (MySecret),248486
2022-05-04 22:57,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,14623
2022-05-04 22:57,周思涵,我要变好看,960
2022-05-04 22:57,F*yy,万有引力,1301
2022-05-04 22:57,China songs,When I Was Eighteen,182508
2022-05-04 23:00,連淮偉,愛是,197045
2022-05-04 23:04,吴亦凡,大碗宽面,221495
2022-05-04 23:08,NSZX,Yume To Hazakura - Chinese,218870
2022-05-04 23:11,China songs,You Have Me,223375
2022-05-04 23:15,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-05-04 23:18,徐艺洋,会不会再见,199897
2022-05-04 23:21,齐悦,Wanan,194285
2022-05-04 23:26,Twins,老鼠愛大米,262480
2022-05-04 23:31,Steve Chou,黃昏,344200
2022-05-04 23:35,Michael Wong,約定 - 2016 Live Version,233666
2022-05-04 23:37,Silence Wang,有点甜,121133
2022-05-05 02:20,Silence Wang,有点甜,114071
2022-05-05 02:27,Hua Chen Yu,異類,406551
2022-05-05 02:31,傲七爺,是想你的聲音啊,234811
2022-05-05 02:34,S.H.E,中国话,194026
2022-05-05 02:38,音阙诗听,芒种,216000
2022-05-05 02:41,Lu Han,咖啡 (LH x KW),194683
2022-05-05 02:44,徐艺洋,皮埃罗,186141
2022-05-05 02:48,Elva Hsiao,瀟灑小姐,223106
2022-05-05 02:49,WayV,Turn Back Time,43609
2022-05-05 23:47,Cyndi Wang,Honey,1151
2022-05-05 23:47,Jay Chou,髮如雪,3669
2022-05-05 23:47,Michael Wong,童話,767
2022-05-05 23:47,WayV,Turn Back Time,175087
2022-05-05 23:47,SING女團,SING-Moonlight Thoughts,12039
2022-05-05 23:51,China songs,Downwind,221216
2022-05-05 23:55,Fei Yu-ching,一翦梅,234866
2022-05-05 23:56,小潘潘,學貓叫,98970
2022-05-06 01:18,Rotten Mango,#126: Mom “Cures” Son With Incest (Murder of Barbara Baekeland),4931125
2022-05-06 01:19,Rotten Mango,#127: The Hammer Man Strangler (Case of Harvey Carignan),31019
2022-05-06 22:58,Rotten Mango,#129: High School Boys Kill Hot Teacher’s Husband (Case of Pamela Smart Part 2),14336
2022-05-06 23:42,Rotten Mango,#128: “Hot Teacher” Teaches Boys To Kill (Case of Pamela Smart),2642901
2022-05-07 00:32,Rotten Mango,#128: “Hot Teacher” Teaches Boys To Kill (Case of Pamela Smart),2175791
2022-05-07 00:33,Rotten Mango,#129: High School Boys Kill Hot Teacher’s Husband (Case of Pamela Smart Part 2),58699
2022-05-07 01:41,Rotten Mango,#129: High School Boys Kill Hot Teacher’s Husband (Case of Pamela Smart Part 2),3739338
2022-05-07 03:36,Rotten Mango,#130: The Murder Planned In The Psychiatric Ward (Case of Celeste Beard),1687
2022-05-07 20:02,Rotten Mango,#130: The Murder Planned In The Psychiatric Ward (Case of Celeste Beard),3485333
2022-05-08 02:03,YMB,city,8768
2022-05-08 05:09,YOASOBI,たぶん,14037
2022-05-14 16:17,TIA RAY,阿楚姑娘,746
2022-05-14 16:17,Z.TAO,冰激凌,917
2022-05-14 16:17,Cyndi Wang,Honey,725
2022-05-14 16:17,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,853
2022-05-14 16:17,Gao Qiuzi,[Wen Qing] woodland,1301
2022-05-14 16:17,王以綸,Sometimes,682
2022-05-14 16:17,周思涵,我要变好看,768
2022-05-14 16:17,Jay Chou,髮如雪,682
2022-05-14 16:17,Sue,時候,831
2022-05-14 16:17,YOASOBI,たぶん,10112
2022-05-14 16:17,莫宰羊,未接來電,1215
2022-05-14 16:17,Hai Lin,Wu Ji - Piano Ver.,725
2022-05-14 16:22,連淮偉,愛是,197045
2022-05-14 16:26,Hua Chen Yu,異類,725
2022-05-14 16:26,Hua Chen Yu,異類,938
2022-05-14 16:26,周深,[Xue Yang] Huang Cheng Du,7210
2022-05-14 16:26,F*yy,万有引力,426
2022-05-14 16:26,F*yy,万有引力,703
2022-05-14 16:26,F*yy,万有引力,170
2022-05-14 16:26,徐艺洋,会不会再见,199897
2022-05-14 16:26,Michael Wong,童話,3583
2022-05-14 16:26,Michael Wong,童話,1600
2022-05-14 16:26,Will Pan,不得不愛,5534
2022-05-14 16:32,Jay Chou,青花瓷,11969
2022-05-14 16:32,Hu Xia,那些年,369866
2022-05-14 16:37,吴亦凡,大碗宽面,12182
2022-05-14 16:37,安唯綾,Come Back My Love,874
2022-05-14 16:37,Rachel Liang,那女孩對我說,268875
2022-05-14 16:37,Jay Chou,安靜,1386
2022-05-14 16:42,齐悦,Wanan,1322
2022-05-14 16:42,徐艺洋,皮埃罗,3413
2022-05-14 16:42,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,981
2022-05-14 16:42,Kit Chan,喜欢你,265906
2022-05-14 16:42,Eric Chou,我很快樂,1002
2022-05-14 16:42,Priscilla Chan,飄雪,1151
2022-05-14 16:42,Lu Han,咖啡 (LH x KW),1386
2022-05-14 16:42,傲七爺,是想你的聲音啊,1109
2022-05-14 16:42,S.H.E,Ring Ring Ring,746
2022-05-14 16:42,Ren Ran,飞鸟和蝉,1920
2022-05-14 16:42,徐紫茵,Say Yes,960
2022-05-14 16:42,NSZX,Yume To Hazakura - Chinese,1215
2022-05-14 16:42,Steve Chou,黃昏,960
2022-05-14 16:42,Twins,老鼠愛大米,2197
2022-05-14 16:42,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",6357
2022-05-14 16:42,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1280
2022-05-14 16:42,WayV,Turn Back Time,1109
2022-05-14 16:42,G.E.M.,我的秘密 (MySecret),576
2022-05-14 16:42,G.E.M.,我的秘密 (MySecret),1664
2022-05-14 16:42,新乐尘符,123我爱你,5977
2022-05-14 16:42,Elva Hsiao,瀟灑小姐,917
2022-05-14 16:46,China songs,You Have Me,223375
2022-05-14 16:46,Michael Wong,約定 - 2016 Live Version,17020
2022-05-14 16:46,China songs,Downwind,2453
2022-05-14 16:46,Fei Yu-ching,一翦梅,682
2022-05-14 16:46,S.H.E,中国话,981
2022-05-14 16:50,Jay Chou,告白氣球,215146
2022-05-14 16:53,愛寫歌的小田,枕邊童話,4856
2022-05-14 16:53,Hebe Tien,小幸運,1173
2022-05-14 16:53,Jackson Wang,過 (Should've Let Go),203786
2022-05-14 16:53,Silence Wang,有点甜,1066
2022-05-14 16:57,China songs,Never Stop,211022
2022-05-14 17:00,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,5918
2022-05-14 17:00,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",199679
2022-05-14 17:04,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-05-14 17:07,程響,四季予你,1545
2022-05-14 17:07,Ice Paper,心如止水,831
2022-05-14 17:07,吴亦凡,贰叁,1450
2022-05-14 17:07,高瀚宇,Miracle,216857
2022-05-14 17:10,China songs,When I Was Eighteen,182508
2022-05-14 17:14,小潘潘,學貓叫,209218
2022-05-14 17:16,周深,大魚 - 唱片版,140819
2022-05-22 20:04,周深,大魚 - 唱片版,510
2022-05-22 20:04,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,1220
2022-05-22 20:04,希林娜依•高,颗粒季,2570
2022-05-22 20:04,Ren Ran,飞鸟和蝉,1000
2022-05-22 20:04,Michael Wong,童話,660
2022-05-22 20:04,WayV,Turn Back Time,15570
2022-05-22 20:07,徐艺洋,皮埃罗,186141
2022-05-22 20:11,Hua Chen Yu,異類,208013
2022-05-22 20:15,Twins,老鼠愛大米,262480
2022-05-22 20:19,Z.TAO,冰激凌,228311
2022-05-22 20:22,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-05-22 20:25,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",186000
2022-05-22 20:29,徐紫茵,Say Yes,234269
2022-05-22 20:33,Silence Wang,有点甜,235200
2022-05-22 20:37,Jay Chou,青花瓷,237346
2022-05-22 20:43,Jay Chou,安靜,334240
2022-05-22 20:49,程響,四季予你,248527
2022-05-22 20:53,China songs,You Have Me,223375
2022-05-22 20:54,Hai Lin,Wu Ji - Piano Ver.,83600
2022-05-22 21:00,Steve Chou,黃昏,344200
2022-05-22 21:04,TIA RAY,阿楚姑娘,248828
2022-05-22 21:08,Priscilla Chan,飄雪,236960
2022-05-22 21:13,Will Pan,不得不愛,281413
2022-05-22 21:18,Eric Chou,我很快樂,296987
2022-05-22 21:19,S.H.E,Ring Ring Ring,45538
2022-05-23 16:55,cinnamons,summertime,19330
2022-05-23 16:59,onoken feat. Misaki,まよいづき,282106
2022-05-23 17:03,FictionJunction,from the edge -TV ver.-,2390
2022-05-23 17:03,THE SxPLAY,Kimi Ga Nokoshita Sekai De,227441
2022-05-23 17:03,Reol,ちるちる,2051
2022-05-23 17:04,ゆゆうた,Re:You~彼の地を知りえたとして~,11240
2022-05-31 23:28,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,6530
2022-05-31 23:30,b/t,Blossom,2600
2022-05-31 23:30,Michael Bubble,Fly Me to the Moon,140066
2022-05-31 23:32,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,112970
2022-05-31 23:32,周思涵,我要变好看,980
2022-05-31 23:32,Jackson Wang,過 (Should've Let Go),6780
2022-05-31 23:35,徐艺洋,皮埃罗,186141
2022-05-31 23:37,王以綸,Sometimes,2660
2022-05-31 23:37,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",92838
2022-05-31 23:43,Hu Xia,那些年,369866
2022-05-31 23:47,周深,[Xue Yang] Huang Cheng Du,259178
2022-05-31 23:51,Z.TAO,冰激凌,228311
2022-05-31 23:55,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,32197
2022-05-31 23:55,連淮偉,愛是,197045
2022-05-31 23:59,SING女團,SING-Moonlight Thoughts,231446
2022-06-01 01:59,希林娜依•高,颗粒季,167773
2022-06-04 16:19,新乐尘符,123我爱你,3733
2022-06-04 16:22,周深,大魚 - 唱片版,4641
2022-06-04 16:22,Jay Chou,告白氣球,215146
2022-06-04 16:23,TIA RAY,阿楚姑娘,2645
2022-06-04 16:23,愛寫歌的小田,枕邊童話,1194
2022-06-04 16:23,Jay Chou,髮如雪,13567
2022-06-04 16:23,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",1280
2022-06-04 16:26,吴亦凡,大碗宽面,1024
2022-06-04 16:26,Eric Chou,我很快樂,1066
2022-06-04 16:26,China songs,Never Stop,211022
2022-06-04 16:26,F*yy,万有引力,5287
2022-06-04 16:26,徐艺洋,Super Power,1152
2022-06-04 16:29,Joyce Chu,I Miss You,158160
2022-06-04 16:33,Hua Chen Yu,異類,208013
2022-06-04 16:37,Cyndi Wang,Honey,59130
2022-06-04 16:37,音阙诗听,芒种,2069
2022-06-04 16:41,小潘潘,學貓叫,209218
2022-06-04 16:45,China songs,You Have Me,280537
2022-06-04 16:50,Hua Chen Yu,異類,5576
2022-06-04 16:50,周深,[Xue Yang] Huang Cheng Du,259178
2022-06-04 16:50,吴亦凡,大碗宽面,917
2022-06-04 16:50,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,1045
2022-06-04 16:50,Michael Wong,童話,895
2022-06-04 16:50,Michael Wong,童話,917
2022-06-04 16:50,S.H.E,中国话,874
2022-06-04 16:50,S.H.E,中国话,1301
2022-06-04 16:54,吴亦凡,大碗宽面,5630
2022-06-04 16:54,Priscilla Chan,飄雪,1109
2022-06-04 16:54,Michael Wong,約定 - 2016 Live Version,768
2022-06-04 16:54,Ren Ran,飞鸟和蝉,917
2022-06-04 16:54,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,253133
2022-06-04 16:54,Steve Chou,黃昏,1813
2022-06-04 16:54,Hu Xia,无题 - 网剧《山河令》插曲,768
2022-06-04 16:59,Kit Chan,喜欢你,265906
2022-06-04 17:05,程響,四季予你,1258
2022-06-04 17:05,齐悦,Wanan,1280
2022-06-04 17:05,徐艺洋,皮埃罗,874
2022-06-04 17:05,Jay Chou,髮如雪,2645
2022-06-04 17:05,Hu Xia,那些年,369866
2022-06-04 17:05,NSZX,Yume To Hazakura - Chinese,831
2022-06-04 17:05,Ice Paper,心如止水,85
2022-06-04 17:05,Twins,老鼠愛大米,794
2022-06-04 17:05,吴亦凡,贰叁,1386
2022-06-04 17:05,Fei Yu-ching,一翦梅,256
2022-06-04 17:05,SING女團,SING-Moonlight Thoughts,1685
2022-06-04 17:05,新乐尘符,123我爱你,746
2022-06-04 17:09,徐艺洋,会不会再见,199897
2022-06-04 17:13,周深,大魚 - 唱片版,22534
2022-06-04 17:13,Jay Chou,青花瓷,237346
2022-06-04 17:15,連淮偉,愛是,119274
2022-06-12 21:51,徐紫茵,Say Yes,725
2022-06-12 21:51,F*yy,万有引力,2944
2022-06-12 21:51,China songs,When I Was Eighteen,789
2022-06-12 21:51,Joyce Chu,I Miss You,105493
2022-06-12 21:54,徐紫茵,Say Yes,9716
2022-06-12 21:54,China songs,When I Was Eighteen,182508
2022-06-12 21:55,Hua Chen Yu,異類,725
2022-06-12 21:55,唐嫣,天赋,1023
2022-06-12 21:55,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,1024
2022-06-12 21:55,安唯綾,Come Back My Love,1215
2022-06-12 21:55,Jay Chou,髮如雪,1408
2022-06-12 21:55,Sue,時候,1130
2022-06-12 21:55,徐艺洋,会不会再见,1194
2022-06-12 21:55,徐艺洋,Super Power,2154
2022-06-12 21:55,Ice Paper,心如止水,746
2022-06-12 21:55,Steve Chou,黃昏,1002
2022-06-12 21:55,吴亦凡,贰叁,981
2022-06-12 21:55,Fei Yu-ching,一翦梅,640
2022-06-12 21:55,Jay Chou,告白氣球,1194
2022-06-12 21:55,莫宰羊,未接來電,1365
2022-06-12 21:55,SING女團,SING-Moonlight Thoughts,810
2022-06-12 21:58,Jay Chou,告白氣球,215146
2022-06-12 22:02,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,1216
2022-06-12 22:02,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-06-12 22:02,S.H.E,Ring Ring Ring,2773
2022-06-12 22:02,Ren Ran,飞鸟和蝉,2240
2022-06-12 22:02,黃冠筑,Ten Years of Hits - Mandarin Version,789
2022-06-12 22:02,WayV,Turn Back Time,2509
2022-06-12 22:02,Hai Lin,Wu Ji - Piano Ver.,789
2022-06-12 22:05,China songs,Never Stop,211022
2022-06-12 22:06,Cyndi Wang,Honey,13202
2022-06-12 22:06,周深,大魚 - 唱片版,1194
2022-06-12 22:06,Jackson Wang,過 (Should've Let Go),789
2022-06-12 22:06,Hu Xia,无题 - 网剧《山河令》插曲,703
2022-06-12 22:09,China songs,You Have Me,223375
2022-06-12 22:13,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,18774
2022-06-12 22:13,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,202759
2022-06-12 22:16,程響,四季予你,6507
2022-06-12 22:16,連淮偉,愛是,197045
2022-06-12 22:21,Lu Han,咖啡 (LH x KW),6059
2022-06-12 22:21,Rachel Liang,那女孩對我說,268875
2022-06-12 22:25,Kit Chan,喜欢你,265906
2022-06-12 22:26,齐悦,Wanan,789
2022-06-12 22:26,Eric Chou,我很快樂,1216
2022-06-12 22:26,愛寫歌的小田,枕邊童話,768
2022-06-12 22:26,傲七爺,是想你的聲音啊,533
2022-06-12 22:26,Jay Chou,青花瓷,1728
2022-06-12 22:26,Hebe Tien,小幸運,1344
2022-06-12 22:26,周思涵,我要变好看,8554
2022-06-12 22:26,Will Pan,不得不愛,960
2022-06-12 22:26,Twins,老鼠愛大米,6041
2022-06-12 22:26,China songs,Downwind,1429
2022-06-12 22:26,新乐尘符,123我爱你,661
2022-06-12 22:28,Joyce Chu,I Miss You,145130
2022-06-14 18:22,LiSA,シルシ,2474
2022-06-14 18:22,LiSA,紅蓮華,3157
2022-06-14 18:23,LiSA,ADAMAS,1536
2022-06-14 18:27,onoken feat. Misaki,まよいづき,282106
2022-06-14 18:29,FictionJunction,from the edge -TV ver.-,90102
2022-06-14 18:33,EGOIST,Departures 〜あなたにおくるアイの歌〜,255013
2022-06-14 18:37,YOASOBI,たぶん,258666
2022-06-14 18:40,ゆゆうた,Re:You~彼の地を知りえたとして~,156000
2022-06-14 18:44,Reol,サイサキ,217680
2022-06-14 18:48,Reol,404 not found,244906
2022-06-14 19:06,LiSA,crossing field,138893
2022-06-17 01:40,Camille,Le Festin,170786
2022-06-17 01:46,Camille,Le Festin,554
2022-06-19 00:12,Z.TAO,冰激凌,810
2022-06-19 00:12,Kit Chan,喜欢你,981
2022-06-19 00:12,愛寫歌的小田,枕邊童話,810
2022-06-19 00:12,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,703
2022-06-19 00:12,Michael Wong,約定 - 2016 Live Version,874
2022-06-19 00:12,Jay Chou,髮如雪,1493
2022-06-19 00:12,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",5653
2022-06-19 00:12,新乐尘符,123我爱你,1322
2022-06-19 00:16,Kit Chan,喜欢你,265906
2022-06-19 00:19,新乐尘符,123我爱你,151470
2022-06-19 00:58,新乐尘符,123我爱你,19520
2022-06-19 01:01,China songs,You Have Me,223375
2022-06-19 01:06,Ren Ran,飞鸟和蝉,296006
2022-06-19 01:10,Fei Yu-ching,一翦梅,234866
2022-06-19 01:15,Rachel Liang,那女孩對我說,268875
2022-06-19 01:18,China songs,When I Was Eighteen,182508
2022-06-19 01:21,程響,四季予你,1045
2022-06-19 01:21,Hua Chen Yu,異類,208013
2022-06-19 01:21,周深,大魚 - 唱片版,576
2022-06-19 01:21,傲七爺,是想你的聲音啊,4580
2022-06-19 01:21,希林娜依•高,颗粒季,1343
2022-06-19 01:21,音阙诗听,芒种,853
2022-06-19 01:21,WayV,Turn Back Time,1173
2022-06-19 01:21,Jay Chou,安靜,1301
2022-06-19 01:21,Elva Hsiao,瀟灑小姐,1536
2022-06-19 01:21,Hai Lin,Wu Ji - Piano Ver.,746
2022-06-19 01:22,TIA RAY,阿楚姑娘,1663
2022-06-19 01:22,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,1045
2022-06-19 01:22,黃冠筑,Ten Years of Hits - Mandarin Version,682
2022-06-19 01:24,Joyce Chu,I Miss You,158160
2022-06-19 01:29,Hu Xia,那些年,311654
2022-06-19 19:27,齐悦,Wanan,1023
2022-06-19 19:27,徐艺洋,皮埃罗,2048
2022-06-19 19:27,Eric Chou,我很快樂,1024
2022-06-19 19:27,Priscilla Chan,飄雪,8581
2022-06-19 19:27,安唯綾,Come Back My Love,1215
2022-06-19 19:27,Hu Xia,那些年,58203
2022-06-19 19:27,Ice Paper,心如止水,1216
2022-06-19 19:27,高瀚宇,Miracle,1109
2022-06-19 19:27,莫宰羊,未接來電,917
2022-06-19 19:30,齐悦,Wanan,194285
2022-06-19 19:35,Eric Chou,我很快樂,296987
2022-06-19 19:36,周深,[Xue Yang] Huang Cheng Du,5738
2022-06-19 19:36,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,3214
2022-06-19 19:36,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,490
2022-06-19 19:36,Gao Qiuzi,[Wen Qing] woodland,2112
2022-06-19 19:36,Hebe Tien,小幸運,810
2022-06-19 19:36,Hebe Tien,小幸運,2026
2022-06-19 19:36,Hu Xia,那些年,938
2022-06-19 19:36,小潘潘,學貓叫(Remix版),789
2022-06-19 19:37,Hu Xia,那些年,57493
2022-06-19 19:40,Lewis Capaldi,Before You Go,215106
2022-06-19 19:44,Olivia Rodrigo,traitor,229226
2022-06-19 19:47,Secondhand Serenade,Fall For You,185600
2022-06-19 19:48,Sarah Meow,I Know You so Well,4044
2022-06-19 19:48,Natsumiii,Last Cup of Coffee Cover,70624
2022-06-19 19:56,Lyn Lapid,Producer Man,2026
2022-06-19 19:56,Daniel Caesar,Best Part (feat. H.E.R.),179562
2022-06-19 19:56,Olivia Rodrigo,happier,1066
2022-06-19 19:58,Lyn Lapid,Producer Man,141672
2022-06-19 19:59,Olivia Rodrigo,enough for you,1151
2022-06-19 19:59,Elevate,SHEEEEESH,917
2022-06-19 19:59,Olivia Rodrigo,happier,63907
2022-06-19 20:02,LilyPichu,last cup of coffee,161636
2022-06-19 20:04,Lyn Lapid,In My Mind,162794
2022-06-19 20:07,Lewis Capaldi,Someone You Loved,182160
2022-06-19 20:12,Sara Bareilles,She Used To Be Mine,250266
2022-06-19 20:12,Alec Benjamin,Let Me Down Slowly,938
2022-06-19 20:12,Mad Tsai,that friend,8566
2022-06-19 20:16,Olivia Rodrigo,drivers license,242013
2022-06-19 20:20,LilyPichu,dreamy night,245876
2022-06-19 20:23,Clinton Kane,I GUESS I'M IN LOVE,211097
2022-06-19 20:24,汪睿,A Love Song For You,6208
2022-06-19 20:24,Hans.,Froyo (feat. Clairo & Aso),27342
2022-06-20 23:15,Ariana DeBose,Blow Us All Away,2321
2022-06-20 23:15,Phillipa Soo,Burn,225240
2022-06-21 16:28,Z.TAO,冰激凌,853
2022-06-21 16:28,Priscilla Chan,飄雪,831
2022-06-21 16:28,安唯綾,Come Back My Love,1557
2022-06-21 16:28,希林娜依•高,颗粒季,853
2022-06-21 16:28,Ren Ran,飞鸟和蝉,768
2022-06-21 16:28,Steve Chou,黃昏,831
2022-06-21 16:28,Twins,老鼠愛大米,874
2022-06-21 16:28,新乐尘符,123我爱你,1770
2022-06-21 16:31,Joyce Chu,I Miss You,158160
2022-06-21 16:35,SING女團,SING-Moonlight Thoughts,231446
2022-06-21 16:38,愛寫歌的小田,枕邊童話,618
2022-06-21 16:38,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,1151
2022-06-21 16:38,S.H.E,Ring Ring Ring,725
2022-06-21 16:38,China songs,Never Stop,211022
2022-06-21 16:38,Jay Chou,髮如雪,703
2022-06-21 16:38,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,1344
2022-06-21 16:38,Michael Wong,童話,5251
2022-06-21 16:38,NSZX,Yume To Hazakura - Chinese,1151
2022-06-21 16:38,吴亦凡,贰叁,682
2022-06-21 16:38,China songs,Downwind,1258
2022-06-21 16:38,莫宰羊,未接來電,1130
2022-06-21 16:43,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,253133
2022-06-21 16:46,China songs,Downwind,221216
2022-06-21 16:48,Cyndi Wang,Honey,75903
2022-06-21 16:48,Jackson Wang,過 (Should've Let Go),917
2022-06-21 16:51,Cyndi Wang,Honey,214386
2022-06-21 16:51,Jackson Wang,過 (Should've Let Go),1561
2022-06-21 16:55,China songs,You Have Me,223375
2022-06-21 16:55,G.E.M.,我的秘密 (MySecret),0
2022-06-21 16:58,徐艺洋,会不会再见,199897
2022-06-21 17:01,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-06-21 17:06,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,257254
2022-06-21 17:10,Gao Qiuzi,[Wen Qing] woodland,233863
2022-06-21 17:13,吴亦凡,大碗宽面,221495
2022-06-21 17:18,唐嫣,天赋,277469
2022-06-21 17:20,程響,四季予你,1045
2022-06-21 17:20,Eric Chou,我很快樂,874
2022-06-21 17:20,傲七爺,是想你的聲音啊,118155
2022-06-21 17:20,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1002
2022-06-21 17:23,China songs,When I Was Eighteen,182508
2022-06-21 17:27,王以綸,Sometimes,249472
2022-06-21 17:28,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,55125
2022-06-21 20:16,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,1194
2022-06-21 20:16,S.H.E,中国话,2282
2022-06-21 20:20,連淮偉,愛是,197045
2022-06-21 20:24,Sue,時候,247139
2022-06-21 20:28,Kit Chan,喜欢你,265906
2022-06-21 20:32,音阙诗听,芒种,216000
2022-06-21 20:35,小潘潘,學貓叫,209218
2022-06-21 20:40,Rachel Liang,那女孩對我說,268875
2022-06-21 22:23,徐艺洋,Super Power,11183
2022-06-23 03:23,FluoLente,All Day and All Night,99417
2022-06-23 03:25,leaf beach,Analog,97433
2022-06-23 03:27,invention_,lunarize,126153
2022-06-23 03:29,Barnes Blvd.,Sleepy Story.,115315
2022-06-23 03:32,Saib,Catch the Wind,173779
2022-06-23 03:34,jrd.,Slowly,132453
